geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock,country_name_x,country_name_y,hpi_growth_harmonized,air_growth_harmonized,net_migration_rate_harmonized,gdp_pc_growth_harmonized,unemployment_rate_harmonized,inflation_hicp_harmonized,long_rate_harmonized,pop_growth_harmonized,hpi_yoy_harmonized,hpi_yoy_harmonized_source,oecd_hpi_yoy_q,L1y_net_migration_rate_harmonized,L1y_gdp_pc_growth_harmonized,L1y_unemployment_rate_harmonized,L1y_inflation_hicp_harmonized,L1y_long_rate_harmonized,L1y_pop_growth_harmonized,quarterly_fe_complete,route_open_q,route_close_q,net_openings_q,route_open_persist_q,route_close_persist_q,net_openings_persist_q,open_rate_norm_q,close_rate_norm_q,open_persist_rate_norm_q,close_persist_rate_norm_q,opening_passenger_intensity_q,opening_persist_passenger_intensity_q,active_routes_q_mean,passengers_total_q_sum,airfare_idx_q,airfare_yoy_m_q,airfare_yoy_q,pas_lic_eu,pas_lic_neu,pas_total,move_lic_eu,move_lic_neu,move_total,lic_neu_share_pas,lic_eu_share_pas,lic_neu_share_move,pax_per_move_total,pax_per_move_lic_neu,pax_per_move_lic_eu,lic_neu_pas_growth_yoy,lic_eu_pas_growth_yoy,quarter_id,L1_open_rate_norm_q,L1_close_rate_norm_q,L1_open_persist_rate_norm_q,L1_close_persist_rate_norm_q,L1_airfare_yoy_q,L1_airfare_yoy_m_q,L1_lic_neu_share_pas,L1_lic_eu_share_pas,L1_lic_neu_share_move,L1_pax_per_move_total,L1_pax_per_move_lic_neu,L1_pax_per_move_lic_eu,L1_lic_neu_pas_growth_yoy,L1_lic_eu_pas_growth_yoy,lic_neu_share_pas_pre2019_mean
SE,2012-Q2,76.66,1.5,8199435.0,2012Q2,2012,2,4.339380059952409,15.919575807421575,1.4585371233660105,0.41830126353250563,21.415207133089176,2.2124084440495295,-9.161229135890103,-12.450578658781275,5.847572851279814,6.799714078302976,-1.0140338421282813,-1.3039035186754866,1.1716283671137973,-1.975798543549967,2012Q2,2012-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,1.3,2.0592276379147734,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,0.41830126353250563,panel_base,0.419,,2.38777753247983,7.9,1.4,2.61,0.755150133665177,True,10.0,20.0,-10.0,4.0,5.0,-1.0,0.03452468706780958,0.0688345513644054,0.014035087719298246,0.017221625492302186,2.1250429304399048,0.8317919189335595,101.33333333333333,5096462.0,115.68,4.959341522144663,4.847036745369859,7836883.0,2287436.0,10127393.0,103408.0,21178.0,128326.0,0.22586622243256482,0.7738302443679237,0.16503280706949489,78.91926032136901,108.01001038813864,75.78604169890144,11.713770673927293,-0.6408254668468061,8050,0.015459324601265258,0.0417683922896433,0.0,0.011627906976744186,-5.64942299314799,-5.566418867882472,0.21606675720864812,0.78353559751218,0.14778837250856874,68.83327106447264,100.6343152341174,64.84110926667317,20.83735183878268,3.0632430239300845,0.05250989848562669
SE,2012-Q3,77.56,1.2,8294831.0,2012Q3,2012,3,4.351051830374451,15.931143107680027,1.1671770422042371,1.821543989134078,1.1567300258452207,0.9601293642630182,21.415207133089176,-9.161229135890103,2.2124084440495295,5.847572851279814,0.41830126353250563,-1.0140338421282813,1.4585371233660105,1.1716283671137973,2012Q3,2012-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,1.3,2.0592276379147734,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,1.821543989134078,panel_base,1.838,,2.38777753247983,7.9,1.4,2.61,0.755150133665177,True,7.0,11.0,-4.0,1.0,3.0,-2.0,0.024106311340353893,0.0369982050236574,0.0033670033670033673,0.009849271531514521,1.366926288748596,0.1983967558162489,99.0,5103347.0,110.76666666666667,5.027665059900717,5.238675355121281,7528502.0,2437065.0,9968182.0,94616.0,21141.0,119223.0,0.24448440046540082,0.7552532648380618,0.17732316750962482,83.60955520327454,115.2767134951043,79.56901581127927,8.07588524863423,-1.3980054359002736,8051,0.03452468706780958,0.0688345513644054,0.014035087719298246,0.017221625492302186,4.847036745369859,4.959341522144663,0.22586622243256482,0.7738302443679237,0.16503280706949489,78.91926032136901,108.01001038813864,75.78604169890144,11.713770673927293,-0.6408254668468061,0.05250989848562669
SE,2012-Q4,77.53,0.0,7237789.0,2012Q4,2012,4,4.350664958230868,15.794826330981541,-0.03868721435829059,3.7586553183257543,-13.631677669848585,-0.2209696468042921,1.1567300258452207,21.415207133089176,0.9601293642630182,2.2124084440495295,1.821543989134078,0.41830126353250563,1.1671770422042371,1.4585371233660105,2012Q4,2012-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,1.3,2.0592276379147734,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,3.7586553183257543,panel_base,3.83,,2.38777753247983,7.9,1.4,2.61,0.755150133665177,True,13.0,22.0,-9.0,4.0,8.0,-4.0,0.04240500599723901,0.07416491275714576,0.012882748319641523,0.02742039513884174,2.597901824235251,0.7876508574283646,89.66666666666667,4410836.0,109.66333333333334,7.374838503358768,7.929575022424196,7009695.0,2136240.0,9149569.0,103106.0,20504.0,126449.0,0.23347985025305565,0.7661229725684346,0.16215233018845543,72.35778060720132,104.18650019508388,67.98532578123485,4.13050469213232,-2.426100909090678,8052,0.024106311340353893,0.0369982050236574,0.0033670033670033673,0.009849271531514521,5.238675355121281,5.027665059900717,0.24448440046540082,0.7552532648380618,0.17732316750962482,83.60955520327454,115.2767134951043,79.56901581127927,8.07588524863423,-1.3980054359002736,0.05250989848562669
SE,2013-Q1,78.69,1.5,6464694.0,2013Q1,2013,1,4.365516082546892,15.681866237281367,1.4851124316024311,4.072139382814388,-11.296009370017401,-2.35574988093159,-13.631677669848585,1.1567300258452207,-0.2209696468042921,0.9601293642630182,3.7586553183257543,1.821543989134078,-0.03868721435829059,1.1671770422042371,2013Q1,2013-03-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,5.2,3.535904788118316,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,4.072139382814388,panel_base,4.156,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,True,6.0,13.0,-7.0,2.0,7.0,-5.0,0.02612035112035112,0.05706571956571957,0.008778008778008778,0.030500693000693,1.6585140937770266,0.5425481238241029,80.33333333333333,3842304.0,95.07333333333334,1.345142356869881,1.440804640500204,6272191.0,1917237.0,8192649.0,94906.0,18382.0,115878.0,0.23401917987698484,0.7655876627938045,0.15863235471789294,70.70064205457464,104.2996953541508,66.0884559458833,4.594527115992619,-5.704315418831207,8053,0.04240500599723901,0.07416491275714576,0.012882748319641523,0.02742039513884174,7.929575022424196,7.374838503358768,0.23347985025305565,0.7661229725684346,0.16215233018845543,72.35778060720132,104.18650019508388,67.98532578123485,4.13050469213232,-2.426100909090678,0.05250989848562669
SE,2013-Q2,80.13,1.8,8505947.0,2013Q2,2013,2,4.383650315789979,15.956276123880466,1.813423324308694,4.427025583757072,27.44098865990985,3.6700316458890825,-11.296009370017401,-13.631677669848585,-2.35574988093159,-0.2209696468042921,4.072139382814388,3.7586553183257543,1.4851124316024311,-0.03868721435829059,2013Q2,2013-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,5.2,3.535904788118316,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,4.427025583757072,panel_base,4.526,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,True,10.0,8.0,2.0,6.0,5.0,1.0,0.03652430871563241,0.02855473534005236,0.021693014685228256,0.01835597352838732,2.1452515363023617,1.2808582808700162,103.33333333333333,5306185.0,99.74666666666667,-14.90556798217444,-14.81941200743604,0.0,0.0,10477128.0,0.0,0.0,132638.0,0.0,0.0,0.0,78.9903949094528,,,,,8054,0.02612035112035112,0.05706571956571957,0.008778008778008778,0.030500693000693,1.440804640500204,1.345142356869881,0.23401917987698484,0.7655876627938045,0.15863235471789294,70.70064205457464,104.2996953541508,66.0884559458833,4.594527115992619,-5.704315418831207,0.05250989848562669
SE,2013-Q3,81.54,1.8,8865047.0,2013Q3,2013,3,4.401093697391107,15.99762679922484,1.7443381601127683,5.004186701665603,4.1350675344373755,6.648369154481237,27.44098865990985,-11.296009370017401,3.6700316458890825,-2.35574988093159,4.427025583757072,4.072139382814388,1.813423324308694,1.4851124316024311,2013Q3,2013-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,5.2,3.535904788118316,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,5.004186701665603,panel_base,5.132,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,True,13.0,16.0,-3.0,6.0,5.0,1.0,0.04098796797583961,0.05066786079549592,0.018996842167758297,0.016181229773462782,2.3347202151050945,1.078191134687368,106.0,5444137.0,97.38666666666667,-12.992508055763885,-12.87365779539451,0.0,0.0,10610267.0,0.0,0.0,125284.0,0.0,0.0,0.0,84.68972095399253,,,,,8055,0.03652430871563241,0.02855473534005236,0.021693014685228256,0.01835597352838732,-14.81941200743604,-14.90556798217444,0.0,0.0,0.0,78.9903949094528,,,,,0.05250989848562669
SE,2013-Q4,82.78,1.5,7607537.0,2013Q4,2013,4,4.416186486320586,15.844650024362862,1.5092788929479184,6.552152808971812,-15.297677486197792,4.982369338132031,4.1350675344373755,27.44098865990985,6.648369154481237,3.6700316458890825,5.004186701665603,4.427025583757072,1.7443381601127683,1.813423324308694,2013Q4,2013-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,5.2,3.535904788118316,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,6.552152808971812,panel_base,6.772,,-1.14837721022437,8.1,0.9,1.59,0.739763272434863,True,9.0,13.0,-4.0,2.0,5.0,-3.0,0.03351752879589064,0.045493445475309306,0.006872852233676976,0.017510092966756024,1.922844834081495,0.3773795668588284,89.66666666666667,4601172.0,94.02,-15.748743296337095,-15.390754090255854,0.0,0.0,9619347.0,0.0,0.0,128363.0,0.0,0.0,0.0,74.93862717449733,,,,,8056,0.04098796797583961,0.05066786079549592,0.018996842167758297,0.016181229773462782,-12.87365779539451,-12.992508055763885,0.0,0.0,0.0,84.68972095399253,,,,,0.05250989848562669
SE,2014-Q1,85.18,2.9,6828496.0,2014Q1,2014,1,4.444766664495067,15.736615002320258,2.858017817448122,7.9250581948175025,-10.80350220426034,5.474876503889092,-15.297677486197792,4.1350675344373755,4.982369338132031,6.648369154481237,6.552152808971812,5.004186701665603,1.5092788929479184,1.7443381601127683,2014Q1,2014-03-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,9.4,4.120916609687697,7.9,1.3,8.0,0.2,1.72,0.992219728591882,7.9250581948175025,panel_base,8.248,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,True,11.0,18.0,-7.0,7.0,9.0,-2.0,0.04405681203780045,0.072040710383986,0.02805934116860932,0.036214351021082676,2.824772124893181,1.803147266597516,82.0,3985097.0,80.70666666666666,-16.301245526982644,-16.382734128513476,0.0,0.0,8678456.0,0.0,0.0,119825.0,0.0,0.0,0.0,72.42608804506573,,,,,8057,0.03351752879589064,0.045493445475309306,0.006872852233676976,0.017510092966756024,-15.390754090255854,-15.748743296337095,0.0,0.0,0.0,74.93862717449733,,,,,0.05250989848562669
SE,2014-Q2,87.07,2.2,8923502.0,2014Q2,2014,2,4.466712392840524,16.004199028405488,2.1945728345456494,8.306207705054458,26.758402608522935,4.792290452502179,-10.80350220426034,-15.297677486197792,5.474876503889092,4.982369338132031,7.9250581948175025,6.552152808971812,2.858017817448122,1.5092788929479184,2014Q2,2014-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,9.4,4.120916609687697,7.9,1.3,8.0,0.2,1.72,0.992219728591882,8.306207705054458,panel_base,8.661,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,True,9.0,20.0,-11.0,6.0,11.0,-5.0,0.03327473114963091,0.07264528886421429,0.022406767695460558,0.039863193030795274,1.7841667016387976,1.2024652170609234,99.66666666666667,5429627.0,101.44,1.426629071763082,1.683385235282131,0.0,0.0,10989807.0,0.0,0.0,132143.0,0.0,0.0,0.0,83.16601711781934,,,,,8058,0.04405681203780045,0.072040710383986,0.02805934116860932,0.036214351021082676,-16.382734128513476,-16.301245526982644,0.0,0.0,0.0,72.42608804506573,,,,,0.05250989848562669
SE,2014-Q3,89.97,3.3,9209452.0,2014Q3,2014,3,4.499476281429027,16.035740905918374,3.276388858850332,9.838258403792022,3.1541877512886174,3.811410669353421,26.758402608522935,-10.80350220426034,4.792290452502179,5.474876503889092,8.306207705054458,7.9250581948175025,2.1945728345456494,2.858017817448122,2014Q3,2014-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,9.4,4.120916609687697,7.9,1.3,8.0,0.2,1.72,0.992219728591882,9.838258403792022,panel_base,10.338,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,True,7.0,11.0,-4.0,3.0,2.0,1.0,0.022348306733420004,0.03514922689679971,0.009615384615384616,0.006172839506172839,1.2508083934428882,0.545346368565799,105.66666666666667,5562319.0,99.87666666666667,2.6073408213655114,2.5246782734783757,0.0,0.0,11032380.0,0.0,0.0,127538.0,0.0,0.0,0.0,86.50268939453339,,,,,8059,0.03327473114963091,0.07264528886421429,0.022406767695460558,0.039863193030795274,1.683385235282131,1.426629071763082,0.0,0.0,0.0,83.16601711781934,,,,,0.05250989848562669
SE,2014-Q4,91.39,1.6,7804593.0,2014Q4,2014,4,4.51513606328411,15.870222964511798,1.565978185508321,9.894957696352424,-16.551794140657528,2.557294014893685,3.1541877512886174,26.758402608522935,3.811410669353421,4.792290452502179,9.838258403792022,8.306207705054458,3.276388858850332,2.1945728345456494,2014Q4,2014-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,9.4,4.120916609687697,7.9,1.3,8.0,0.2,1.72,0.992219728591882,9.894957696352424,panel_base,10.401,6.9,0.284298669472349,8.1,0.4,2.12,0.847348652246305,True,6.0,12.0,-6.0,2.0,3.0,-1.0,0.02085518896717258,0.03930703415169103,0.00633063306330633,0.010162050687827403,1.2349691551101214,0.3705390371843594,89.0,4667415.0,98.89666666666666,4.7992504086381045,5.056800838649345,0.0,0.0,9859149.0,0.0,0.0,127103.0,0.0,0.0,0.0,77.56818485794984,,,,,8060,0.022348306733420004,0.03514922689679971,0.009615384615384616,0.006172839506172839,2.5246782734783757,2.6073408213655114,0.0,0.0,0.0,86.50268939453339,,,,,0.05250989848562669
SE,2015-Q1,95.21,4.2,7005608.0,2015Q1,2015,1,4.5560849782976,15.762221529133088,4.094891501348918,11.131831380253221,-10.800143537871065,2.56065268128296,-16.551794140657528,3.1541877512886174,2.557294014893685,3.811410669353421,9.894957696352424,9.838258403792022,1.565978185508321,3.276388858850332,2015Q1,2015-03-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,13.1,3.729902973283572,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,11.131831380253221,panel_base,11.775,7.9,1.3,8.0,0.2,1.72,0.992219728591882,True,8.0,9.0,-1.0,2.0,5.0,-3.0,0.03365249377907606,0.03792464567781023,0.008492913556204696,0.021098398788272205,2.030697196933796,0.49843051576775865,82.0,4124423.0,91.08,12.050005457318788,12.091705884016157,0.0,0.0,8846837.0,0.0,0.0,117695.0,0.0,0.0,0.0,75.16748375037173,,,,,8061,0.02085518896717258,0.03930703415169103,0.00633063306330633,0.010162050687827403,5.056800838649345,4.7992504086381045,0.0,0.0,0.0,77.56818485794984,,,,,0.05250989848562669
SE,2015-Q2,98.37,3.3,9117633.0,2015Q2,2015,2,4.588735879524666,16.02572078889063,3.2650901227066598,12.202348668414231,26.349925975754296,2.1521760485143204,-10.800143537871065,-16.551794140657528,2.56065268128296,2.557294014893685,11.131831380253221,9.894957696352424,4.094891501348918,1.565978185508321,2015Q2,2015-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,13.1,3.729902973283572,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,12.202348668414231,panel_base,12.978,7.9,1.3,8.0,0.2,1.72,0.992219728591882,True,9.0,20.0,-11.0,2.0,7.0,-5.0,0.033501683501683505,0.07062840240410334,0.007407407407407408,0.02559001227225526,1.7753552414425366,0.3832794346628339,102.66666666666667,5621920.0,101.33666666666666,-0.05452740250042609,-0.10191837549813343,0.0,0.0,11188986.0,0.0,0.0,134542.0,0.0,0.0,0.0,83.16351771194125,,,,,8062,0.03365249377907606,0.03792464567781023,0.008492913556204696,0.021098398788272205,12.091705884016157,12.050005457318788,0.0,0.0,0.0,75.16748375037173,,,,,0.05250989848562669
SE,2015-Q3,102.12,3.8,9726677.0,2015Q3,2015,3,4.6261485923732835,16.090382874761726,3.7412712848617247,12.667231094425624,6.466208587109534,5.464196884335237,26.349925975754296,-10.800143537871065,2.1521760485143204,2.56065268128296,12.202348668414231,11.131831380253221,3.2650901227066598,4.094891501348918,2015Q3,2015-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,13.1,3.729902973283572,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,12.667231094425624,panel_base,13.505,7.9,1.3,8.0,0.2,1.72,0.992219728591882,True,7.0,19.0,-12.0,1.0,11.0,-10.0,0.023007691048928164,0.05973012777136488,0.003436426116838488,0.03519130323254035,1.1669122804456575,0.1610381420449815,104.33333333333333,5938142.0,110.24333333333334,9.570739627153113,9.875395239347906,0.0,0.0,11612102.0,0.0,0.0,127708.0,0.0,0.0,0.0,90.92697403451623,,,,,8063,0.033501683501683505,0.07062840240410334,0.007407407407407408,0.02559001227225526,-0.10191837549813343,-0.05452740250042609,0.0,0.0,0.0,83.16351771194125,,,,,0.05250989848562669
SE,2015-Q4,104.3,2.1,8161345.0,2015Q4,2015,4,4.647271362006727,15.914919541788949,2.1122769633443284,13.213529872261631,-17.546333297277705,4.4696577277150595,6.466208587109534,26.349925975754296,5.464196884335237,2.1521760485143204,12.667231094425624,12.202348668414231,3.7412712848617247,3.2650901227066598,2015Q4,2015-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,13.1,3.729902973283572,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,13.213529872261631,panel_base,14.126,7.9,1.3,8.0,0.2,1.72,0.992219728591882,True,10.0,22.0,-12.0,3.0,12.0,-9.0,0.03352043698578352,0.07304687997757305,0.009974259974259974,0.03885851905653886,1.8517564821265113,0.5587894885353294,88.0,4953140.0,97.34333333333332,-1.0222402714730332,-1.583128593364247,0.0,0.0,10253162.0,0.0,0.0,127194.0,0.0,0.0,0.0,80.61042187524569,,,,,8064,0.023007691048928164,0.05973012777136488,0.003436426116838488,0.03519130323254035,9.875395239347906,9.570739627153113,0.0,0.0,0.0,90.92697403451623,,,,,0.05250989848562669
SE,2016-Q1,105.66,1.3,7578090.0,2016Q1,2016,1,4.6602263917361695,15.840771746974719,1.2955029729442735,10.414141343856986,-7.414779481423039,7.855021784163085,-17.546333297277705,6.466208587109534,4.4696577277150595,5.464196884335237,13.213529872261631,12.667231094425624,2.1122769633443284,3.7412712848617247,2016Q1,2016-03-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,8.2,5.55085015507828,11.9,0.9,7.1,1.1,0.54,1.057873243033569,10.414141343856986,panel_base,10.976,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,True,11.0,12.0,-1.0,2.0,7.0,-5.0,0.04472288660663029,0.04910410397378337,0.008081104907434617,0.028771461269592107,2.5419590554180824,0.46565566932696756,85.66666666666667,4593944.0,90.25333333333333,-1.1366549112035902,-0.9117710223240927,0.0,0.0,9490353.0,0.0,0.0,121065.0,0.0,0.0,0.0,78.39055879073226,,,,,8065,0.03352043698578352,0.07304687997757305,0.009974259974259974,0.03885851905653886,-1.583128593364247,-1.0222402714730332,0.0,0.0,0.0,80.61042187524569,,,,,0.05250989848562669
SE,2016-Q2,106.9,1.2,9485310.0,2016Q2,2016,2,4.671893818030999,16.065254844001142,1.1667426294829752,8.315793850633302,22.448309702642355,3.9534055110511446,-7.414779481423039,-17.546333297277705,7.855021784163085,4.4696577277150595,10.414141343856986,13.213529872261631,1.2955029729442735,2.1122769633443284,2016Q2,2016-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,8.2,5.55085015507828,11.9,0.9,7.1,1.1,0.54,1.057873243033569,8.315793850633302,panel_base,8.671,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,True,11.0,21.0,-10.0,3.0,13.0,-10.0,0.03770799785292539,0.07125603864734299,0.010332796564680622,0.04388083735909823,1.9755113248567664,0.5347447857971853,104.0,5986927.0,94.86000000000001,-6.60165258214338,-6.6046186484498115,0.0,0.0,11602172.0,0.0,0.0,137526.0,0.0,0.0,0.0,84.36348036007736,,,,,8066,0.04472288660663029,0.04910410397378337,0.008081104907434617,0.028771461269592107,-0.9117710223240927,-1.1366549112035902,0.0,0.0,0.0,78.39055879073226,,,,,0.05250989848562669
SE,2016-Q3,109.35,2.3,10199810.0,2016Q3,2016,3,4.694553747122777,16.137879650630026,2.265992909177772,6.840515474949349,7.262480662888393,4.749677586830003,22.448309702642355,-7.414779481423039,3.9534055110511446,7.855021784163085,8.315793850633302,10.414141343856986,1.1667426294829752,1.2955029729442735,2016Q3,2016-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,8.2,5.55085015507828,11.9,0.9,7.1,1.1,0.54,1.057873243033569,6.840515474949349,panel_base,7.08,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,True,4.0,18.0,-14.0,1.0,9.0,-8.0,0.012885108502414077,0.055672426612522696,0.003436426116838488,0.027506005404864378,0.6170750017011143,0.14798516715072615,104.33333333333333,6446117.0,100.75666666666666,-9.640395268669236,-8.998167484037722,0.0,0.0,12125225.0,0.0,0.0,131124.0,0.0,0.0,0.0,92.47143924834508,,,,,8067,0.03770799785292539,0.07125603864734299,0.010332796564680622,0.04388083735909823,-6.6046186484498115,-6.60165258214338,0.0,0.0,0.0,84.36348036007736,,,,,0.05250989848562669
SE,2016-Q4,111.06,1.6,8689348.0,2016Q4,2016,4,4.710070595813461,15.977608465658076,1.5516848690683815,6.279923380673402,-16.027118497195048,6.268892386912661,7.262480662888393,22.448309702642355,4.749677586830003,3.9534055110511446,6.840515474949349,8.315793850633302,2.265992909177772,1.1667426294829752,2016Q4,2016-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,8.2,5.55085015507828,11.9,0.9,7.1,1.1,0.54,1.057873243033569,6.279923380673402,panel_base,6.481,8.1,3.3,7.5,0.7,0.72,1.0570420466805786,True,10.0,18.0,-8.0,2.0,11.0,-9.0,0.033077461479963766,0.05768953650018649,0.006781270131895704,0.03431685969067721,1.7396978180458944,0.3530454559505789,93.33333333333333,5397494.0,91.32000000000001,-6.493983428595662,-6.387442638724039,0.0,0.0,10852489.0,0.0,0.0,132415.0,0.0,0.0,0.0,81.95815428765623,,,,,8068,0.012885108502414077,0.055672426612522696,0.003436426116838488,0.027506005404864378,-8.998167484037722,-9.640395268669236,0.0,0.0,0.0,92.47143924834508,,,,,0.05250989848562669
SE,2017-Q1,114.02,2.7,8024978.0,2017Q1,2017,1,4.736373871603436,15.898069485543575,2.6303275789975267,7.614747986726655,-7.9538980114501,5.7297738568856005,-16.027118497195048,7.262480662888393,6.268892386912661,4.749677586830003,6.279923380673402,6.840515474949349,1.5516848690683815,2.265992909177772,2017Q1,2017-03-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,6.6,6.732003335712022,10.1,0.4,6.8,1.9,0.65,1.4525576903849924,7.614747986726655,panel_base,7.912,11.9,0.9,7.1,1.1,0.54,1.057873243033569,True,11.0,11.0,0.0,5.0,5.0,0.0,0.04645332466969893,0.04574398960363873,0.020898310591293046,0.020898310591293046,2.3303584466333374,1.0483522118172506,82.33333333333333,4884399.0,82.90333333333332,-8.21461095516689,-8.49452605521579,0.0,0.0,10017919.0,0.0,0.0,125304.0,0.0,0.0,0.0,79.94891623571475,,,,,8069,0.033077461479963766,0.05768953650018649,0.006781270131895704,0.03431685969067721,-6.387442638724039,-6.493983428595662,0.0,0.0,0.0,81.95815428765623,,,,,0.05250989848562669
SE,2017-Q2,115.97,1.7,10359593.0,2017Q2,2017,2,4.753331536968612,16.153423508309622,1.6957665365175956,8.143771893761276,25.535402276604735,8.81686643084798,-7.9538980114501,-16.027118497195048,5.7297738568856005,6.268892386912661,7.614747986726655,6.279923380673402,2.6303275789975267,1.5516848690683815,2017Q2,2017-06-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,6.6,6.732003335712022,10.1,0.4,6.8,1.9,0.65,1.4525576903849924,8.143771893761276,panel_base,8.485,11.9,0.9,7.1,1.1,0.54,1.057873243033569,True,13.0,16.0,-3.0,2.0,8.0,-6.0,0.04593662151801687,0.05628673651929467,0.006868131868131869,0.027685492801771874,2.0478102207955606,0.32824675393295016,102.66666666666667,6740854.0,102.69333333333333,7.895977313429814,7.934508038910781,0.0,0.0,12533954.0,0.0,0.0,139475.0,0.0,0.0,0.0,89.86523749775945,,,,,8070,0.04645332466969893,0.04574398960363873,0.020898310591293046,0.020898310591293046,-8.49452605521579,-8.21461095516689,0.0,0.0,0.0,79.94891623571475,,,,,0.05250989848562669
SE,2017-Q3,117.59,1.4,10985385.0,2017Q3,2017,3,4.767203997835324,16.212076310979132,1.387246086671201,7.265025071254705,5.86528026695099,7.419666034910577,25.535402276604735,-7.9538980114501,8.81686643084798,5.7297738568856005,8.143771893761276,7.614747986726655,1.6957665365175956,2.6303275789975267,2017Q3,2017-09-30 23:59:59.999999999,0.0,0.0,Sweden,Sweden,6.6,6.732003335712022,10.1,0.4,6.8,1.9,0.65,1.4525576903849924,7.265025071254705,panel_base,7.535,11.9,0.9,7.1,1.1,0.54,1.057873243033569,True,8.0,20.0,-12.0,3.0,11.0,-8.0,0.024799433475275107,0.06120372009620153,0.009208097410779085,0.033579427863864274,1.115499650348116,0.4184197080978187,105.66666666666667,7002405.0,107.27666666666666,6.422215282007067,6.270279812452273,0.0,0.0,12971481.0,0.0,0.0,135686.0,0.0,0.0,0.0,95.59925858231504,,,,,8071,0.04593662151801687,0.05628673651929467,0.006868131868131869,0.027685492801771874,7.934508038910781,7.895977313429814,0.0,0.0,0.0,89.86523749775945,,,,,0.05250989848562669
SE,2017-Q4,114.13,-2.9,9086257.0,2017Q4,2017,4,4.737338149565509,16.022273610175514,-2.986584826981531,2.7267553752047924,-18.980270080361805,4.466514451743819,5.86528026695099,25.535402276604735,7.419666034910577,8.81686643084798,7.265025071254705,8.143771893761276,1.387246086671201,1.6957665365175956,2017Q4,2017-12-31 23:59:59.999999999,0.0,0.0,Sweden,Sweden,6.6,6.732003335712022,10.1,0.4,6.8,1.9,0.65,1.4525576903849924,2.7267553752047924,panel_base,2.764,11.9,0.9,7.1,1.1,0.54,1.057873243033569,True,11.0,14.0,-3.0,2.0,5.0,-3.0,0.0368507619443949,0.04817490042209144,0.00749063670411985,0.016926262806412618,1.806838647036621,0.37104071726623133,92.66666666666667,5627703.0,88.94666666666667,-2.3670087208530255,-2.633288248838994,0.0,0.0,11252533.0,0.0,0.0,132426.0,0.0,0.0,0.0,84.97223354930301,,,,,8072,0.024799433475275107,0.06120372009620153,0.009208097410779085,0.033579427863864274,6.270279812452273,6.422215282007067,0.0,0.0,0.0,95.59925858231504,,,,,0.05250989848562669
