geo,year,ss_loo_origin_supply,ss_push_index_wb,ss_push_gdp_downturn,ss_push_conflict_log,ss_push_unemployment,ss_asylum_loo,ss_loo_origin_supply_logdiff,ss_asylum_loo_logdiff
AT,2022,98645.5799769489,-0.21915495420490486,-3.075501546684028,0.29288412051656504,5.7634260025186625,3993.6236232935435,33.256340081574365,71.88830965696891
AT,2023,84843.69290534918,-0.13850488473383676,-1.6806607104103926,0.3001090989773251,5.46344826221724,6992.737317970121,-15.072276973620546,56.00657169003753
AT,2024,83590.30601746733,-0.11295113592400444,-1.7839993670229572,0.3644030770770051,5.363694048482679,4269.066147859922,-1.4883099990992577,-49.33857613162136
BG,1998,55150.60654685495,0.38089591235137543,-1.0040486367455894,2.296001205839935,8.901103979460848,,,
BG,1999,54882.986521181,0.8023140216861289,1.9715598763013433,1.9549394069510415,9.273497432605906,,-0.48643427140753204,
BG,2000,56287.75994865212,-0.9316974949610849,-5.0260723803885465,0.8490972499333457,8.238975609756098,,2.5273702792883768,
BG,2001,21984.401155327345,0.5046647285410458,3.557200486012997,0.7987426130147253,9.224418485237484,,-94.01439403700778,
BG,2002,67353.08729139924,-1.111821492280387,-4.062188536728069,0.29781536113496426,10.589586007702184,,111.96155778442254,
BG,2003,20551.42618741977,-0.6708877800387346,-3.905562783084161,0.6167355393758771,10.869499358151476,,-118.70184019399304,
BG,2004,51413.2702182285,-0.508594417141123,-7.038262895332415,0.935004571298487,11.092760590500642,,91.69659752096955,
BG,2005,46312.78177150193,-0.46821405318621295,-6.18265985475317,1.1172356356274613,10.860690629011554,,-10.447832741869867,
BG,2006,41374.99807445443,-0.40902820898517195,-5.241259713127571,1.007264995696077,10.380036585365856,,-11.274120001443144,
BG,2007,37238.28177150193,0.19679474447463904,-4.407604143672281,1.3885298956749088,10.182755455712453,,-10.533947513988728,
BG,2008,41235.89602053915,0.6471845693792674,-0.2645512041749067,1.3699466479682891,10.585366495507062,2037.6059050064187,10.19718276424797,
BG,2009,15252.206675224646,0.6356668740469467,5.358513141968085,0.7578693656282384,13.164994223363285,1872.2881899871632,-99.45849470608383,-8.457091727132049
BG,2010,17627.663029525032,-0.4300832375115641,-4.931563924166243,0.9403410545781603,12.059690629011554,2203.1578947368425,14.474523855844978,16.265025172936642
BG,2011,19016.40243902439,-0.5946949117248747,-5.814555727630943,1.2839827492783646,10.906793324775354,2099.0949935815147,7.58324618550521,-4.83629500597571
BG,2012,18800.175866495505,0.14197568077115,-2.4461416309655597,1.6250487008127499,10.953117458279847,2144.5218228498074,-1.1435668620642048,2.1400218104379753
BG,2013,20731.574454428755,-1.0987349709439465,-4.614729836768894,0.1891377543699335,11.400892811296533,2474.351732991014,9.779164969781462,14.299970341367096
BG,2014,41053.171373555844,0.14434989094974146,-2.3374353639248326,0.15345295873868844,11.321200898587934,2452.42297817715,68.32102151829903,-0.8898316840205922
BG,2015,51979.18228498075,-0.14952973810724807,-3.224915302409524,1.7062622594816266,11.290014762516048,2948.2028241335042,23.597520847648035,18.405072130301292
BG,2016,56360.76059050064,0.506126269990434,-1.8221096124079903,1.9662788471275756,11.39940243902439,6127.252888318357,8.092988440741244,73.1374794536797
BG,2017,62431.01540436457,-0.3392404891801823,-5.061710237371883,1.1891312621188619,11.107048138639282,7604.451219512195,10.228901146999547,21.595555664267607
BG,2018,57690.60654685494,0.08137611396904416,-2.1409376064709367,1.2432731562758863,10.798770218228498,10082.262516046216,-7.896783151476505,28.201161667659846
BG,2019,57261.75417201541,0.5214989778720684,-0.5278362312221895,0.9640551738014085,12.267199614890886,10677.362002567394,-0.7461427704088308,5.734257864141057
BG,2020,38905.84146341463,-0.5791368144440198,1.8290784319889637,0.8223007306187273,12.179752888318356,5556.1713735558415,-38.64885289036035,-65.31302181793404
BG,2021,59277.786906290115,-1.0578158929706358,-9.508287842083602,0.6147689555754602,11.248741976893452,8320.837612323492,42.10902418958895,40.37938642673069
