geo,hpi_index,hpi_growth,air_passengers,net_migration_rate,immigration,emigration,gdp_pc_growth,unemployment_rate,inflation_hicp,population,long_rate,year,net_migration_level,immigration_rate_per_1000,emigration_rate_per_1000,net_migration_level_per_1000,log_hpi,log_air_passengers,log_population,dlog_hpi,air_growth,pop_growth,L1_hpi_growth,L1_dlog_hpi,L1_net_migration_rate,L1_net_migration_level_per_1000,L1_immigration_rate_per_1000,L1_emigration_rate_per_1000,L1_air_growth,L1_gdp_pc_growth,L1_unemployment_rate,L1_inflation_hicp,L1_long_rate,L1_pop_growth,post_2020,post_2022
FI,101.29,1.3,18099954.0,3.1,34905.0,18082.0,2.3,8.9,0.4,5487308.0,0.37,2016,16823.0,6.361042609600189,3.2952405806271488,3.0658020289730414,4.6179876896987055,16.711419954796362,15.51794834714297,1.2817503710613742,3.489516254647995,0.2838748766125221,0.0,0.0,2.3,2.273677192665678,5.253526612038226,2.9798494193725484,1.7738102100480546,0.1,9.4,-0.2,0.72,0.37504313611780304,0,0
FI,102.39,1.1,20054947.0,2.4,31797.0,16973.0,3.1,8.7,0.8,5503297.0,0.55,2017,14824.0,5.777809193289041,3.0841511915493567,2.6936580017396845,4.628789051586725,16.813986414450312,15.52085792514705,1.0801361888019834,10.256645965394995,0.29095780040808705,1.3,1.2817503710613742,3.1,3.0658020289730414,6.361042609600189,3.2952405806271488,3.489516254647995,2.3,8.9,0.4,0.37,0.2838748766125221,0,0
FI,103.34,0.9,22173530.0,2.1,31106.0,19141.0,1.0,7.5,1.2,5513130.0,0.66,2018,11965.0,5.642166972300671,3.4718934616089228,2.170273510691749,4.638024522859038,16.914409793094485,15.52264307792141,0.9235471272313056,10.042337864417306,0.17851527743601991,1.1,1.0801361888019834,2.4,2.6936580017396845,5.777809193289041,3.0841511915493567,10.256645965394995,3.1,8.7,0.8,0.55,0.29095780040808705,0,0
FI,103.77,0.4,23287929.0,2.8,32758.0,17263.0,1.3,6.8,1.1,5517919.0,0.07,2019,15495.0,5.936658367040183,3.1285345073024815,2.8081238597377016,4.642176911617187,16.96344571562246,15.523511354420021,0.41523887581487173,4.903592252797395,0.0868276498611209,0.9,0.9235471272313056,2.1,2.170273510691749,5.642166972300671,3.4718934616089228,10.042337864417306,1.0,7.5,1.2,0.66,0.17851527743601991,0,0
FI,105.6,1.8,5428622.0,3.2,32898.0,15084.0,-2.7,7.7,0.4,5525292.0,-0.22,2020,17814.0,5.954074463394876,2.72999146470449,3.224082998690386,4.659658371272161,15.507195884381428,15.524846654650275,1.748145965497372,-145.62498312410312,0.13353002302540773,0.4,0.41523887581487173,2.8,2.8081238597377016,5.936658367040183,3.1285345073024815,4.903592252797395,1.3,6.8,1.1,0.07,0.0868276498611209,1,0
FI,110.46,4.6,4554497.0,4.1,36364.0,13459.0,2.5,7.7,2.1,5533793.0,-0.09,2021,22905.0,6.571261339193569,2.4321473535421365,4.1391139856514325,4.704653464473042,15.331625654477577,15.526384033497507,4.499509320088091,-17.557022990385107,0.15373788472317074,1.8,1.748145965497372,3.2,3.224082998690386,5.954074463394876,2.72999146470449,-145.62498312410312,-2.7,7.7,0.4,-0.22,0.13353002302540773,1,0
FI,111.52,1.0,13812577.0,6.1,49998.0,15635.0,0.5,6.8,7.2,5548241.0,1.69,2022,34363.0,9.011504727354128,2.8180102486535823,6.193494478700547,4.714203947012214,16.44109011188734,15.528991498550555,0.9550482539172123,110.94644574097643,0.2607465053047875,4.6,4.499509320088091,4.1,4.1391139856514325,6.571261339193569,2.4321473535421365,-17.557022990385107,2.5,7.7,2.1,-0.09,0.15373788472317074,1,1
FI,104.58,-6.2,16602938.0,10.4,73236.0,15322.0,-1.7,7.2,4.3,5563970.0,3.04,2023,57914.0,13.16254401084118,2.7537891110124604,10.40875489982872,4.649952328759984,16.62509022561806,15.531822440206478,-6.425161825222947,18.400011373071834,0.28309416559224587,1.0,0.9550482539172123,6.1,6.193494478700547,9.011504727354128,2.8180102486535823,110.94644574097643,0.5,6.8,7.2,1.69,0.2607465053047875,1,1
FI,101.35,-3.1,17814324.0,8.3,63965.0,16914.0,-0.4,8.4,1.0,5603851.0,2.85,2024,47051.0,11.414471940813558,3.018281535322763,8.396190405490795,4.618579872898009,16.69551341075062,15.538964597934243,-3.1372455861975013,7.042318513256163,0.7142157727765053,-6.2,-6.425161825222947,10.4,10.40875489982872,13.16254401084118,2.7537891110124604,18.400011373071834,-1.7,7.2,4.3,3.04,0.28309416559224587,1,1
FI,,,18695665.0,,,,-0.2,,1.8,5635971.0,2.99698,2025,,,,,,16.74380223676901,15.544680006494213,,4.828882601838913,0.5715408559970214,-3.1,-3.1372455861975013,8.3,8.396190405490795,11.414471940813558,3.018281535322763,7.042318513256163,-0.4,8.4,1.0,2.85,0.7142157727765053,1,1
FR,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,8.04,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
FR,,,,,,,,,,,7.75,1971,,,,,,,,,,,,,,,,,,,,,8.04,,0,0
FR,,,,,,,,,,,7.35,1972,,,,,,,,,,,,,,,,,,,,,7.75,,0,0
FR,,,,,,,,,,,8.29,1973,,,,,,,,,,,,,,,,,,,,,7.35,,0,0
FR,,,,,,,,,,,10.45,1974,,,,,,,,,,,,,,,,,,,,,8.29,,0,0
FR,,,,,,,,,,,9.52,1975,,,,,,,,,,,,,,,,,,,,,10.45,,0,0
FR,,,,,,,,,,,9.33,1976,,,,,,,,,,,,,,,,,,,,,9.52,,0,0
FR,,,,,,,,,,,9.87,1977,,,,,,,,,,,,,,,,,,,,,9.33,,0,0
FR,,,,,,,,,,,9.5,1978,,,,,,,,,,,,,,,,,,,,,9.87,,0,0
FR,,,,,,,,,,,9.89,1979,,,,,,,,,,,,,,,,,,,,,9.5,,0,0
FR,,,,,,,,,,,13.13,1980,,,,,,,,,,,,,,,,,,,,,9.89,,0,0
FR,,,,,,,,,,,15.85,1981,,,,,,,,,,,,,,,,,,,,,13.13,,0,0
FR,,,,,,,,,,,15.65,1982,,,,,,,,,,,,,,,,,,,,,15.85,,0,0
FR,,,,,,,,,,,13.59,1983,,,,,,,,,,,,,,,,,,,,,15.65,,0,0
FR,,,,,,,,,,,12.49,1984,,,,,,,,,,,,,,,,,,,,,13.59,,0,0
FR,,,,,,,,,,,11.12,1985,,,,,,,,,,,,,,,,,,,,,12.49,,0,0
FR,,,,,,,,,,,8.54,1986,,,,,,,,,,,,,,,,,,,,,11.12,,0,0
FR,,,,,,,,,,,9.5,1987,,,,,,,,,,,,,,,,,,,,,8.54,,0,0
FR,,,,,,,,,,,9.08,1988,,,,,,,,,,,,,,,,,,,,,9.5,,0,0
FR,,,,,,,,,,,8.79,1989,,,,,,,,,,,,,,,,,,,,,9.08,,0,0
