geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock
CY,2018-Q4,104.51,-0.5,2209702.0,2018Q4,2018,4,4.649282760606412,14.608368222773027,-0.5153666684597269,-0.5439204210927251,-64.20594655184343,5.10665212424346,27.640550240430706,87.1144855172826,4.667890972690536,7.588171302069391,-1.3708557858470805,-5.788899534888348,4.587200823490267,-2.061521939233657,2018Q4,2018-12-31 23:59:59.999999999,0,0
CY,2019-Q1,110.15,5.4,1396069.0,2019Q1,2019,1,4.7018430732483525,14.149170988017081,5.25603126419405,7.266343479990933,-45.91972347559459,4.629365730275303,-64.20594655184343,27.640550240430706,5.10665212424346,4.667890972690536,-0.5439204210927251,-1.3708557858470805,-0.5153666684597269,4.587200823490267,2019Q1,2019-03-31 23:59:59.999999999,0,0
CY,2019-Q2,115.86,5.2,3286842.0,2019Q2,2019,2,4.752382565668478,15.0054377833438,5.053949242012568,14.381814661237158,85.6266795326718,3.1415597456645017,-45.91972347559459,-64.20594655184343,4.629365730275303,5.10665212424346,7.266343479990933,-0.5439204210927251,5.25603126419405,-0.5153666684597269,2019Q2,2019-06-30 23:59:59.999999999,0,0
CY,2019-Q3,110.85,-4.3,4240507.0,2019Q3,2019,3,4.70817793606232,15.260193395531262,-4.420462960615801,5.37415087713109,25.47556121874628,0.9765707239800747,85.6266795326718,-45.91972347559459,3.1415597456645017,4.629365730275303,14.381814661237158,7.266343479990933,5.053949242012568,5.25603126419405,2019Q3,2019-09-30 23:59:59.999999999,0,0
CY,2019-Q4,109.95,-0.8,2337992.0,2019Q4,2019,4,4.70002571700077,14.664802999280324,-0.815221906155017,5.0742956394358,-59.53903962509379,5.6434776507297,25.47556121874628,85.6266795326718,0.9765707239800747,3.1415597456645017,5.37415087713109,14.381814661237158,-4.420462960615801,5.053949242012568,2019Q4,2019-12-31 23:59:59.999999999,0,0
CY,2020-Q1,115.55,5.1,1136241.0,2020Q1,2020,1,4.74970333672039,13.943236003650377,4.967761971961959,4.786026347203709,-72.15669956299476,-20.593498436670465,-59.53903962509379,25.47556121874628,5.6434776507297,0.9765707239800747,5.0742956394358,5.37415087713109,-0.815221906155017,-4.420462960615801,2020Q1,2020-03-31 23:59:59.999999999,1,1
CY,2020-Q2,118.83,2.8,56792.0,2020Q2,2020,2,4.7776939003019345,10.947150749719222,2.7990563581544947,2.531133463345636,-299.6085253931154,-405.8287033624577,-72.15669956299476,-59.53903962509379,-20.593498436670465,5.6434776507297,4.786026347203709,5.0742956394358,4.967761971961959,-0.815221906155017,2020Q2,2020-06-30 23:59:59.999999999,1,1
CY,2020-Q3,115.51,-2.8,737648.0,2020Q3,2020,3,4.749357106300589,13.511222025029085,-2.833679400134592,4.117917023826845,256.4071275309862,-174.89713705021774,-299.6085253931154,-72.15669956299476,-405.8287033624577,-20.593498436670465,2.531133463345636,4.786026347203709,2.7990563581544947,4.967761971961959,2020Q3,2020-09-30 23:59:59.999999999,1,1
CY,2020-Q4,120.06,3.9,339896.0,2020Q4,2020,4,4.787991617823697,12.736394967447854,3.8634511523108372,8.796590082292699,-77.48270575812306,-192.840803183247,256.4071275309862,-299.6085253931154,-174.89713705021774,-405.8287033624577,4.117917023826845,2.531133463345636,-2.833679400134592,2.7990563581544947,2020Q4,2020-12-31 23:59:59.999999999,1,1
CY,2021-Q1,110.02,-8.4,120807.0,2021Q1,2021,1,4.700662167447312,11.701949509823855,-8.732945037638462,-4.904116927307722,-103.4445457623999,-224.12864938265216,-77.48270575812306,256.4071275309862,-192.840803183247,-174.89713705021774,8.796590082292699,4.117917023826845,3.8634511523108372,-2.833679400134592,2021Q1,2021-03-31 23:59:59.999999999,1,1
CY,2021-Q2,116.01,5.4,796088.0,2021Q2,2021,2,4.753676394287315,13.587465011479832,5.30142268400029,-2.401750601461927,188.5515501655977,264.03142617606096,-103.4445457623999,-77.48270575812306,-224.12864938265216,-192.840803183247,-4.904116927307722,8.796590082292699,-8.732945037638462,3.8634511523108372,2021Q2,2021-06-30 23:59:59.999999999,1,1
CY,2021-Q3,120.59,3.9,2410022.0,2021Q3,2021,3,4.792396362115501,14.695146434055877,3.8719967828185986,4.303925581491264,110.76814225760447,118.39244090267923,188.5515501655977,-103.4445457623999,264.03142617606096,-224.12864938265216,-2.401750601461927,-4.904116927307722,5.30142268400029,-8.732945037638462,2021Q3,2021-09-30 23:59:59.999999999,1,1
CY,2021-Q4,116.19,-3.6,1772787.0,2021Q4,2021,4,4.755226782194771,14.388063442475724,-3.7169579920730556,-3.276483562892629,-30.70829915801525,165.16684750278702,110.76814225760447,188.5515501655977,118.39244090267923,264.03142617606096,4.303925581491264,-2.401750601461927,3.8719967828185986,5.30142268400029,2021Q4,2021-12-31 23:59:59.999999999,1,1
CY,2022-Q1,117.59,1.2,851672.0,2022Q1,2022,1,4.767203997835324,13.654956755163145,1.1977215640553318,6.654183038801165,-73.31066873125795,195.30072453392899,-30.70829915801525,110.76814225760447,165.16684750278702,118.39244090267923,-3.276483562892629,4.303925581491264,-3.7169579920730556,3.8719967828185986,2022Q1,2022-03-31 23:59:59.999999999,1,0
CY,2022-Q2,120.21,2.2,2621033.0,2022Q2,2022,2,4.7892402133161625,14.77907907284055,2.203621548083845,3.55638190288472,112.4122317677406,119.16140613607186,-73.31066873125795,-30.70829915801525,195.30072453392899,165.16684750278702,6.654183038801165,-3.276483562892629,1.1977215640553318,-3.7169579920730556,2022Q2,2022-06-30 23:59:59.999999999,1,0
CY,2022-Q3,130.94,8.9,3543847.0,2022Q3,2022,3,4.874739203012945,15.080723418217628,8.54989896967826,8.234284089744381,30.164434537707763,38.55769841617516,112.4122317677406,-73.31066873125795,119.16140613607186,195.30072453392899,3.55638190288472,6.654183038801165,2.203621548083845,1.1977215640553318,2022Q3,2022-09-30 23:59:59.999999999,1,0
CY,2022-Q4,124.14,-5.2,2184379.0,2022Q4,2022,4,4.821409960985506,14.596842135590046,-5.332924202743872,6.618317879073565,-48.3881282627582,20.877869311432207,30.164434537707763,112.4122317677406,38.55769841617516,119.16140613607186,8.234284089744381,3.55638190288472,8.54989896967826,2.203621548083845,2022Q4,2022-12-31 23:59:59.999999999,1,0
CY,2023-Q1,131.69,6.1,1522353.0,2023Q1,2023,1,4.880450675722129,14.235767722180633,5.904071473662231,11.324667788680465,-36.10744134094137,58.08109670174879,-48.3881282627582,30.164434537707763,20.877869311432207,38.55769841617516,6.618317879073565,8.234284089744381,-5.332924202743872,8.54989896967826,2023Q1,2023-03-31 23:59:59.999999999,1,0
CY,2023-Q2,132.2,0.4,3292340.0,2023Q2,2023,2,4.884315927417586,15.007109116126452,0.38652516954575944,9.50757141014238,77.13413939458195,22.80300432859015,-36.10744134094137,-48.3881282627582,58.08109670174879,20.877869311432207,11.324667788680465,6.618317879073565,5.904071473662231,-5.332924202743872,2023Q2,2023-06-30 23:59:59.999999999,1,0
CY,2023-Q3,136.52,3.3,4300943.0,2023Q3,2023,3,4.916471124038506,15.274344858946133,3.2155196620919924,4.173192102556111,26.723574281968077,19.362144072850462,77.13413939458195,-36.10744134094137,22.80300432859015,58.08109670174879,9.50757141014238,11.324667788680465,0.38652516954575944,5.904071473662231,2023Q3,2023-09-30 23:59:59.999999999,1,0
CY,2023-Q4,137.98,1.1,2500602.0,2023Q4,2023,4,4.927108747117963,14.732042060850763,1.0637623079456482,10.569878613245631,-54.23027980953705,13.519992526071611,26.723574281968077,77.13413939458195,19.362144072850462,22.80300432859015,4.173192102556111,9.50757141014238,3.2155196620919924,0.38652516954575944,2023Q4,2023-12-31 23:59:59.999999999,1,0
CY,2024-Q1,143.52,4.0,1676364.0,2024Q1,2024,1,4.966474398310486,14.332137720214067,3.936565119252311,8.602372258835711,-39.99043406366951,9.636999803343471,-54.23027980953705,26.723574281968077,13.519992526071611,19.362144072850462,10.569878613245631,4.173192102556111,1.0637623079456482,3.2155196620919924,2024Q1,2024-03-31 23:59:59.999999999,1,0
CY,2024-Q2,143.34,-0.1,3389136.0,2024Q2,2024,2,4.9652194305657735,15.036085579615817,-0.1254967744712232,8.090350314818728,70.39478594017493,2.8976463489364335,-39.99043406366951,-54.23027980953705,9.636999803343471,13.519992526071611,8.602372258835711,10.569878613245631,3.936565119252311,1.0637623079456482,2024Q2,2024-06-30 23:59:59.999999999,1,0
CY,2024-Q3,146.76,2.4,4498297.0,2024Q3,2024,3,4.988798599487081,15.319209438667933,2.3579168921307847,7.232747544857521,28.312385905211634,4.486457972179991,70.39478594017493,-39.99043406366951,2.8976463489364335,9.636999803343471,8.090350314818728,8.602372258835711,-0.1254967744712232,3.936565119252311,2024Q3,2024-09-30 23:59:59.999999999,1,0
CY,2024-Q4,144.2,-1.7,2701171.0,2024Q4,2024,4,4.971201224850849,14.809195940655995,-1.7597374636232566,4.409247773288616,-51.00134980119382,7.715387980523225,28.312385905211634,70.39478594017493,4.486457972179991,2.8976463489364335,7.232747544857521,8.090350314818728,2.3579168921307847,-0.1254967744712232,2024Q4,2024-12-31 23:59:59.999999999,1,0
CY,2025-Q1,150.04,4.0,1787863.0,2025Q1,2025,1,5.010901925213687,14.39653160985605,3.9700700362837793,4.442752690320084,-41.26643307999451,6.439388964198223,-51.00134980119382,28.312385905211634,7.715387980523225,4.486457972179991,4.409247773288616,7.232747544857521,-1.7597374636232566,2.3579168921307847,2025Q1,2025-03-31 23:59:59.999999999,1,0
CY,2025-Q2,147.24,-1.9,3870325.0,2025Q2,2025,2,4.99206390851082,15.168849040808064,-1.8838016702866334,2.684447794504674,77.23174309520147,13.276346119224769,-41.26643307999451,-51.00134980119382,6.439388964198223,7.715387980523225,4.442752690320084,4.409247773288616,3.9700700362837793,-1.7597374636232566,2025Q2,2025-06-30 23:59:59.999999999,1,0
CY,2025-Q3,146.86,-0.3,4985046.0,2025Q3,2025,3,4.989479752023464,15.42195318901855,-0.2584156487356104,0.06811525363827897,25.31041482104861,10.274375035061745,77.23174309520147,-41.26643307999451,13.276346119224769,6.439388964198223,2.684447794504674,4.442752690320084,-1.8838016702866334,3.9700700362837793,2025Q3,2025-09-30 23:59:59.999999999,1,0
CY,2025-Q4,,,,2025Q4,2025,4,,,,,,,25.31041482104861,77.23174309520147,10.274375035061745,13.276346119224769,0.06811525363827897,2.684447794504674,-0.2584156487356104,-1.8838016702866334,2025Q4,2025-12-31 23:59:59.999999999,1,0
CZ,1993-Q1,,,,1993Q1,1993,1,,,,,,,,,,,,,,,1993Q1,1993-03-31 23:59:59.999999999,0,0
CZ,1993-Q2,,,,1993Q2,1993,2,,,,,,,,,,,,,,,1993Q2,1993-06-30 23:59:59.999999999,0,0
CZ,1993-Q3,,,,1993Q3,1993,3,,,,,,,,,,,,,,,1993Q3,1993-09-30 23:59:59.999999999,0,0
CZ,1993-Q4,,,,1993Q4,1993,4,,,,,,,,,,,,,,,1993Q4,1993-12-31 23:59:59.999999999,0,0
CZ,1994-Q1,,,,1994Q1,1994,1,,,,,,,,,,,,,,,1994Q1,1994-03-31 23:59:59.999999999,0,0
CZ,1994-Q2,,,,1994Q2,1994,2,,,,,,,,,,,,,,,1994Q2,1994-06-30 23:59:59.999999999,0,0
CZ,1994-Q3,,,,1994Q3,1994,3,,,,,,,,,,,,,,,1994Q3,1994-09-30 23:59:59.999999999,0,0
CZ,1994-Q4,,,,1994Q4,1994,4,,,,,,,,,,,,,,,1994Q4,1994-12-31 23:59:59.999999999,0,0
CZ,1995-Q1,,,,1995Q1,1995,1,,,,,,,,,,,,,,,1995Q1,1995-03-31 23:59:59.999999999,0,0
CZ,1995-Q2,,,,1995Q2,1995,2,,,,,,,,,,,,,,,1995Q2,1995-06-30 23:59:59.999999999,0,0
CZ,1995-Q3,,,,1995Q3,1995,3,,,,,,,,,,,,,,,1995Q3,1995-09-30 23:59:59.999999999,0,0
CZ,1995-Q4,,,,1995Q4,1995,4,,,,,,,,,,,,,,,1995Q4,1995-12-31 23:59:59.999999999,0,0
CZ,1996-Q1,,,,1996Q1,1996,1,,,,,,,,,,,,,,,1996Q1,1996-03-31 23:59:59.999999999,0,0
CZ,1996-Q2,,,,1996Q2,1996,2,,,,,,,,,,,,,,,1996Q2,1996-06-30 23:59:59.999999999,0,0
CZ,1996-Q3,,,,1996Q3,1996,3,,,,,,,,,,,,,,,1996Q3,1996-09-30 23:59:59.999999999,0,0
CZ,1996-Q4,,,,1996Q4,1996,4,,,,,,,,,,,,,,,1996Q4,1996-12-31 23:59:59.999999999,0,0
CZ,1997-Q1,,,,1997Q1,1997,1,,,,,,,,,,,,,,,1997Q1,1997-03-31 23:59:59.999999999,0,0
CZ,1997-Q2,,,,1997Q2,1997,2,,,,,,,,,,,,,,,1997Q2,1997-06-30 23:59:59.999999999,0,0
CZ,1997-Q3,,,,1997Q3,1997,3,,,,,,,,,,,,,,,1997Q3,1997-09-30 23:59:59.999999999,0,0
CZ,1997-Q4,,,,1997Q4,1997,4,,,,,,,,,,,,,,,1997Q4,1997-12-31 23:59:59.999999999,0,0
CZ,1998-Q1,,,,1998Q1,1998,1,,,,,,,,,,,,,,,1998Q1,1998-03-31 23:59:59.999999999,0,0
CZ,1998-Q2,,,,1998Q2,1998,2,,,,,,,,,,,,,,,1998Q2,1998-06-30 23:59:59.999999999,0,0
CZ,1998-Q3,,,,1998Q3,1998,3,,,,,,,,,,,,,,,1998Q3,1998-09-30 23:59:59.999999999,0,0
CZ,1998-Q4,,,,1998Q4,1998,4,,,,,,,,,,,,,,,1998Q4,1998-12-31 23:59:59.999999999,0,0
CZ,1999-Q1,,,,1999Q1,1999,1,,,,,,,,,,,,,,,1999Q1,1999-03-31 23:59:59.999999999,0,0
CZ,1999-Q2,,,,1999Q2,1999,2,,,,,,,,,,,,,,,1999Q2,1999-06-30 23:59:59.999999999,0,0
CZ,1999-Q3,,,,1999Q3,1999,3,,,,,,,,,,,,,,,1999Q3,1999-09-30 23:59:59.999999999,0,0
CZ,1999-Q4,,,,1999Q4,1999,4,,,,,,,,,,,,,,,1999Q4,1999-12-31 23:59:59.999999999,0,0
CZ,2000-Q1,,,,2000Q1,2000,1,,,,,,,,,,,,,,,2000Q1,2000-03-31 23:59:59.999999999,0,0
CZ,2000-Q2,,,,2000Q2,2000,2,,,,,,,,,,,,,,,2000Q2,2000-06-30 23:59:59.999999999,0,0
CZ,2000-Q3,,,,2000Q3,2000,3,,,,,,,,,,,,,,,2000Q3,2000-09-30 23:59:59.999999999,0,0
CZ,2000-Q4,,,,2000Q4,2000,4,,,,,,,,,,,,,,,2000Q4,2000-12-31 23:59:59.999999999,0,0
CZ,2001-Q1,,,,2001Q1,2001,1,,,,,,,,,,,,,,,2001Q1,2001-03-31 23:59:59.999999999,0,0
CZ,2001-Q2,,,,2001Q2,2001,2,,,,,,,,,,,,,,,2001Q2,2001-06-30 23:59:59.999999999,0,0
CZ,2001-Q3,,,,2001Q3,2001,3,,,,,,,,,,,,,,,2001Q3,2001-09-30 23:59:59.999999999,0,0
CZ,2001-Q4,,,,2001Q4,2001,4,,,,,,,,,,,,,,,2001Q4,2001-12-31 23:59:59.999999999,0,0
CZ,2002-Q1,,,1189911.0,2002Q1,2002,1,,13.989389072374841,,,,,,,,,,,,,2002Q1,2002-03-31 23:59:59.999999999,0,0
CZ,2002-Q2,,,1804609.0,2002Q2,2002,2,,14.405854505784895,,,41.64654334100533,,,,,,,,,,2002Q2,2002-06-30 23:59:59.999999999,0,0
CZ,2002-Q3,,,2160724.0,2002Q3,2002,3,,14.585953908683528,,,18.00994028986338,,41.64654334100533,,,,,,,,2002Q3,2002-09-30 23:59:59.999999999,0,0
CZ,2002-Q4,,,1424236.0,2002Q4,2002,4,,14.169146087559382,,,-41.68078211241468,,18.00994028986338,41.64654334100533,,,,,,,2002Q4,2002-12-31 23:59:59.999999999,0,0
CZ,2003-Q1,,,1275651.0,2003Q1,2003,1,,14.058967194504138,,,-11.017889305524342,6.9578122129296816,-41.68078211241468,18.00994028986338,,,,,,,2003Q1,2003-03-31 23:59:59.999999999,0,0
CZ,2003-Q2,,,1920792.0,2003Q2,2003,2,,14.468248158949228,,,40.92809644450899,6.239365316433343,-11.017889305524342,-41.68078211241468,6.9578122129296816,,,,,,2003Q2,2003-06-30 23:59:59.999999999,0,0
CZ,2003-Q3,,,2674755.0,2003Q3,2003,3,,14.799368345332688,,,33.11201863834601,21.34144366491597,40.92809644450899,-11.017889305524342,6.239365316433343,6.9578122129296816,,,,,2003Q3,2003-09-30 23:59:59.999999999,0,0
CZ,2003-Q4,,,1890070.0,2003Q4,2003,4,,14.452124423387009,,,-34.724392194567955,28.2978335827627,33.11201863834601,40.92809644450899,21.34144366491597,6.239365316433343,,,,,2003Q4,2003-12-31 23:59:59.999999999,0,0
CZ,2004-Q1,,,1683025.0,2004Q1,2004,1,,14.336103327489237,,,-11.602109589777143,27.713613298509898,-34.724392194567955,33.11201863834601,28.2978335827627,21.34144366491597,,,,,2004Q1,2004-03-31 23:59:59.999999999,0,0
CZ,2004-Q2,,,2559117.0,2004Q2,2004,2,,14.755172835081513,,,41.90695075922761,28.692467613228523,-11.602109589777143,-34.724392194567955,27.713613298509898,28.2978335827627,,,,,2004Q2,2004-06-30 23:59:59.999999999,0,0
CZ,2004-Q3,,,3310621.0,2004Q3,2004,3,,15.012646343049123,,,25.747350796761026,21.32779977164354,41.90695075922761,-11.602109589777143,28.692467613228523,27.713613298509898,,,,,2004Q3,2004-09-30 23:59:59.999999999,0,0
CZ,2004-Q4,,,2397551.0,2004Q4,2004,4,,14.68995835767198,,,-32.26879853771436,23.783393428497135,25.747350796761026,41.90695075922761,21.32779977164354,28.692467613228523,,,,,2004Q4,2004-12-31 23:59:59.999999999,0,0
CZ,2005-Q1,,,2056014.0,2005Q1,2005,1,,14.536279714872531,,,-15.367864279944854,20.017638738329424,-32.26879853771436,25.747350796761026,23.783393428497135,21.32779977164354,,,,,2005Q1,2005-03-31 23:59:59.999999999,0,0
CZ,2005-Q2,,,2949249.0,2005Q2,2005,2,,14.897061119634776,,,36.07814047622444,14.188828455326252,-15.367864279944854,-32.26879853771436,20.017638738329424,23.783393428497135,,,,,2005Q2,2005-06-30 23:59:59.999999999,0,0
CZ,2005-Q3,,,3739303.0,2005Q3,2005,3,,15.13440978838649,,,23.734866875171434,12.17634453373666,36.07814047622444,-15.367864279944854,14.188828455326252,20.017638738329424,,,,,2005Q3,2005-09-30 23:59:59.999999999,0,0
CZ,2005-Q4,,,2521198.0,2005Q4,2005,4,,14.740244743347732,,,-39.41650450387577,5.02863856757525,23.734866875171434,36.07814047622444,12.17634453373666,14.188828455326252,,,,,2005Q4,2005-12-31 23:59:59.999999999,0,0
CZ,2006-Q1,,,2086305.0,2006Q1,2006,1,,14.550905116702353,,,-18.93396266453795,1.4625401829821527,-39.41650450387577,23.734866875171434,5.02863856757525,12.17634453373666,,,,,2006Q1,2006-03-31 23:59:59.999999999,0,0
CZ,2006-Q2,,,3232513.0,2006Q2,2006,2,,14.988770411275128,,,43.786529457277545,9.170929164035257,-18.93396266453795,-39.41650450387577,1.4625401829821527,5.02863856757525,,,,,2006Q2,2006-06-30 23:59:59.999999999,0,0
CZ,2006-Q3,,,4068164.0,2006Q3,2006,3,,15.218702349988908,,,22.993193871377926,8.42925616024175,43.786529457277545,-18.93396266453795,9.170929164035257,1.4625401829821527,,,,,2006Q3,2006-09-30 23:59:59.999999999,0,0
CZ,2006-Q4,,,2784253.0,2006Q4,2006,4,,14.839490172744215,,,-37.92121772446926,9.924542939648262,22.993193871377926,43.786529457277545,8.42925616024175,9.170929164035257,,,,,2006Q4,2006-12-31 23:59:59.999999999,0,0
CZ,2007-Q1,,,2405787.0,2007Q1,2007,1,,14.693387642919562,,,-14.610252982465255,14.248252621720958,-37.92121772446926,22.993193871377926,9.924542939648262,8.42925616024175,,,,,2007Q1,2007-03-31 23:59:59.999999999,0,0
CZ,2007-Q2,,,3404027.0,2007Q2,2007,2,,15.040469700488833,,,34.70820575692706,5.16992892137047,-14.610252982465255,-37.92121772446926,14.248252621720958,9.924542939648262,,,,,2007Q2,2007-06-30 23:59:59.999999999,0,0
CZ,2007-Q3,,,4244397.0,2007Q3,2007,3,,15.261110318167638,,,22.06406176788054,4.240796817873083,34.70820575692706,-14.610252982465255,5.16992892137047,14.248252621720958,,,,,2007Q3,2007-09-30 23:59:59.999999999,0,0
CZ,2007-Q4,,,3043930.0,2007Q4,2007,4,,14.928660001641482,,,-33.24503165261561,8.916982889726732,22.06406176788054,34.70820575692706,4.240796817873083,5.16992892137047,,,,,2007Q4,2007-12-31 23:59:59.999999999,0,0
CZ,2008-Q1,97.2,,2595381.0,2008Q1,2008,1,4.576770711466393,14.769243884614255,,,-15.941611702722724,7.585624169469263,-33.24503165261561,22.06406176788054,8.916982889726732,4.240796817873083,,,,,2008Q1,2008-03-31 23:59:59.999999999,0,0
CZ,2008-Q2,101.2,4.1,3625372.0,2008Q2,2008,2,4.617098756853365,15.103467461695425,4.03280453869721,,33.42235770811701,6.299776120659217,-15.941611702722724,-33.24503165261561,7.585624169469263,8.916982889726732,,,,,2008Q2,2008-06-30 23:59:59.999999999,0,0
CZ,2008-Q3,102.7,1.5,4459006.0,2008Q3,2008,3,4.631812116934513,15.310436429201891,1.4713360081147542,,20.696896750646587,4.932611103425266,33.42235770811701,-15.941611702722724,6.299776120659217,7.585624169469263,,,4.03280453869721,,2008Q3,2008-09-30 23:59:59.999999999,0,0
CZ,2008-Q4,102.1,-0.6,2749390.0,2008Q4,2008,4,4.625952725170619,14.826889626855644,-0.5859391763893385,,-48.35468023462468,-10.177037478583806,20.696896750646587,33.42235770811701,4.932611103425266,6.299776120659217,,,1.4713360081147542,4.03280453869721,2008Q4,2008-12-31 23:59:59.999999999,0,0
CZ,2009-Q1,99.9,-2.2,2147362.0,2009Q1,2009,1,4.604169685654508,14.579750670007401,-2.178303951611138,2.7398974188114877,-24.713895684824294,-18.949321460685375,-48.35468023462468,20.696896750646587,-10.177037478583806,4.932611103425266,,,-0.5859391763893385,1.4713360081147542,2009Q1,2009-03-31 23:59:59.999999999,0,0
CZ,2009-Q2,96.7,-3.2,3247751.0,2009Q2,2009,2,4.571613402459248,14.993473314763405,-3.2556283195259716,-4.548535439411694,41.37226447560032,-10.99941469320207,-24.713895684824294,-48.35468023462468,-18.949321460685375,-10.177037478583806,2.7398974188114877,,-2.178303951611138,-0.5859391763893385,2009Q2,2009-06-30 23:59:59.999999999,0,0
CZ,2009-Q3,95.9,-0.8,4212480.0,2009Q3,2009,3,4.563305981889393,15.253562105857004,-0.8307420569855672,-6.850613504512015,26.008879109359917,-5.68743233448874,41.37226447560032,-24.713895684824294,-10.99941469320207,-18.949321460685375,-4.548535439411694,2.7398974188114877,-3.2556283195259716,-2.178303951611138,2009Q3,2009-09-30 23:59:59.999999999,0,0
CZ,2009-Q4,95.2,-0.7,2759874.0,2009Q4,2009,4,4.55597994179732,14.830695584477327,-0.7326040092072716,-6.9972783373299485,-42.28665213796763,0.38059576216831204,26.008879109359917,41.37226447560032,-5.68743233448874,-10.99941469320207,-6.850613504512015,-4.548535439411694,-0.8307420569855672,-3.2556283195259716,2009Q4,2009-12-31 23:59:59.999999999,0,0
CZ,2010-Q1,95.2,0.0,2287928.0,2010Q1,2010,1,4.55597994179732,14.643157162455212,0.0,-4.8189743857188105,-18.7538422022115,6.340649244781105,-42.28665213796763,26.008879109359917,0.38059576216831204,-5.68743233448874,-6.9972783373299485,-6.850613504512015,-0.7326040092072716,-0.8307420569855672,2010Q1,2010-03-31 23:59:59.999999999,0,0
CZ,2010-Q2,95.4,0.2,3070033.0,2010Q2,2010,2,4.558078578454241,14.937198868691276,0.20986366569211157,-1.3534824005007273,29.40417062360634,-5.6274446072128725,-18.7538422022115,-42.28665213796763,6.340649244781105,0.38059576216831204,-4.8189743857188105,-6.9972783373299485,0.0,-0.7326040092072716,2010Q2,2010-06-30 23:59:59.999999999,0,0
